dataset,sensor_loc,length,actual_size,sigma,sigma_value,fold,ndg_time,kde_time,ndg_memory,kde_memory,kl_divergence,chi_squared
opportunity,RKN^,100,100,0.1,0.1,1,0.004300117492675781,0.0005218982696533203,0.40625,0.03125,2.9588524759474252e-06,5.014516569791298e-06
opportunity,RKN^,100,100,0.1,0.1,2,0.003960132598876953,0.0004930496215820312,0.140625,0.015625,4.256261955661977e-06,7.758757248186064e-06
opportunity,RKN^,100,100,0.3,0.3,0,0.09816598892211914,0.0005438327789306641,3.1875,0.0,9.028692561535148e-06,1.8023351832670826e-05
opportunity,RKN^,100,100,0.3,0.3,1,0.09831500053405762,0.0016829967498779297,1.140625,0.0,1.0582954000898327e-05,2.1538073278497595e-05
opportunity,RKN^,100,100,0.3,0.3,2,0.09711217880249023,0.000576019287109375,0.4375,0.0,9.196096659083459e-06,1.83581135668757e-05
opportunity,RKN^,100,100,0.5,0.5,0,0.10181188583374023,0.0005369186401367188,0.609375,0.0,1.3638287007004053e-05,2.7891156226168708e-05
opportunity,RKN^,100,100,0.5,0.5,1,0.09878778457641602,0.0005812644958496094,1.234375,0.0,1.1546536133543242e-05,2.6005979644812997e-05
opportunity,RKN^,100,100,0.5,0.5,2,0.09786391258239746,0.00057220458984375,1.0,0.0,1.4321385267225322e-05,2.9270052345989725e-05
opportunity,RKN^,100,100,r0.1,0.21824951074826107,0,0.0050008296966552734,0.00046634674072265625,0.0,0.0,6.68150501603119e-06,1.2606871422432102e-05
opportunity,RKN^,100,100,r0.1,0.1590977741903212,1,0.00469517707824707,0.0005221366882324219,0.0,0.0,5.1932857585287266e-06,9.411498792226684e-06
opportunity,RKN^,100,100,r0.1,0.21824951074826107,2,0.0046579837799072266,0.0004990100860595703,0.0,0.0,6.910385557126536e-06,1.3065743409884637e-05
opportunity,RKN^,100,100,r0.3,0.6547485322447831,0,0.09903693199157715,0.000576019287109375,2.78125,0.0,1.3612046334771826e-05,2.92821883505494e-05
opportunity,RKN^,100,100,r0.3,0.4772933225709635,1,0.09873270988464355,0.0005459785461425781,0.8125,0.0,1.1799435500618044e-05,2.6184651866070778e-05
opportunity,RKN^,100,100,r0.3,0.6547485322447831,2,0.18387103080749512,0.0005431175231933594,84.296875,0.0,1.4367898643045766e-05,3.066434884175002e-05
opportunity,RKN^,1000,1000,0.1,0.1,0,0.008846044540405273,0.0028870105743408203,7.046875,0.0,1.875652473827593e-07,2.4555936980890675e-07
opportunity,RKN^,1000,1000,0.1,0.1,1,0.0076181888580322266,0.0025949478149414062,2.234375,0.0,2.0656535676126574e-07,2.6880000576034547e-07
opportunity,RKN^,1000,1000,0.1,0.1,2,0.006891012191772461,0.002735137939453125,0.078125,0.0,2.1572216219542832e-07,2.8786893394703587e-07
opportunity,RKN^,1000,1000,0.3,0.3,0,0.016544103622436523,0.0030770301818847656,0.484375,0.015625,4.159907237217994e-07,7.636980464076131e-07
opportunity,RKN^,1000,1000,0.3,0.3,1,0.012948036193847656,0.0030059814453125,0.125,0.0,4.490891527248706e-07,8.364565465897277e-07
opportunity,RKN^,1000,1000,0.3,0.3,2,0.012050867080688477,0.0029838085174560547,0.0,0.0,3.993619902839334e-07,7.383653372097417e-07
opportunity,RKN^,1000,1000,0.5,0.5,0,0.02384495735168457,0.0030040740966796875,1.421875,0.0,1.477727309122636e-06,2.8774580056736877e-06
opportunity,RKN^,1000,1000,0.5,0.5,1,0.017904281616210938,0.0029859542846679688,2.328125,0.0,7.425090922000781e-07,1.4139273786341445e-06
opportunity,RKN^,1000,1000,0.5,0.5,2,0.01691889762878418,0.002962827682495117,0.0,0.0,8.049127557074702e-07,1.5383559383131464e-06
opportunity,RKN^,1000,1000,r0.1,0.4041185450186844,0,0.019566059112548828,0.0029489994049072266,0.015625,0.0,7.931433144882919e-07,1.5081603652233788e-06
opportunity,RKN^,1000,1000,r0.1,0.5948319025416976,1,0.020060062408447266,0.003031015396118164,6.1875,0.0,1.0255106312689422e-06,1.968202134302434e-06
opportunity,RKN^,1000,1000,r0.1,0.5948319025416976,2,0.01912689208984375,0.0030050277709960938,0.03125,0.0,1.1274725079114237e-06,2.171064222474145e-06
opportunity,RKN^,1000,1000,r0.3,1.2123556350560531,0,0.13830208778381348,0.0030400753021240234,1.75,0.0,7.953517524889476e-08,4.1284845112643734e-07
opportunity,RKN^,1000,1000,r0.3,1.7844957076250927,1,0.13844823837280273,0.003016948699951172,2.90625,0.0,1.2457306709399638e-07,4.226136839146128e-07
opportunity,RKN^,1000,1000,r0.3,1.7844957076250927,2,0.13817334175109863,0.0030379295349121094,1.125,0.0,1.2553815136403688e-07,4.2666533640671093e-07
opportunity,RKN^,10000,10000,0.1,0.1,0,0.019912004470825195,0.01982903480529785,0.03125,0.0,2.698895826718287e-08,3.144693014131836e-08
opportunity,RKN^,10000,10000,0.1,0.1,1,0.019416093826293945,0.021065950393676758,0.03125,0.015625,2.6610432763062207e-08,3.1168235231641307e-08
opportunity,RKN^,10000,10000,0.1,0.1,2,0.021561145782470703,0.02053666114807129,0.0,0.0,3.903047782397532e-08,4.3615599289401035e-08
opportunity,RKN^,10000,10000,0.3,0.3,0,0.03971695899963379,0.025580167770385742,0.125,0.0,4.375873512887292e-08,8.08562699352552e-08
opportunity,RKN^,10000,10000,0.3,0.3,1,0.03883790969848633,0.02429509162902832,0.8125,0.0,5.182985545619973e-08,8.996819365235334e-08
opportunity,RKN^,10000,10000,0.3,0.3,2,0.037477731704711914,0.02508687973022461,0.046875,0.09375,4.1225683339043376e-08,7.744211876414281e-08
opportunity,RKN^,10000,10000,0.5,0.5,0,0.05969524383544922,0.028661012649536133,12.75,0.0,3.9170325052522515e-08,7.238463406552863e-08
opportunity,RKN^,10000,10000,0.5,0.5,1,0.05901479721069336,0.028356075286865234,-0.390625,0.015625,5.1902260038627694e-08,9.661167835534725e-08
opportunity,RKN^,10000,10000,0.5,0.5,2,0.060218095779418945,0.028767824172973633,0.171875,0.0,4.5458126917190744e-08,8.473203619254318e-08
opportunity,RKN^,10000,10000,r0.1,1.695768102788183,0,0.1686851978302002,0.02893805503845215,103.765625,0.0,6.813331730321848e-07,1.341855914281729e-06
opportunity,RKN^,10000,10000,r0.1,1.8349786552047143,1,0.16768217086791992,0.028239965438842773,0.140625,0.0,1.015653241458762e-06,1.9947457969325687e-06
opportunity,RKN^,10000,10000,r0.1,1.884441745257474,2,0.17388391494750977,0.027888774871826172,0.0,0.0,1.0135764706847545e-06,1.9911282214164315e-06
opportunity,RKN^,10000,10000,r0.3,5.087304308364549,0,0.5041501522064209,0.02795696258544922,1.703125,0.0,-5.913938097925237e-09,4.411381976793458e-09
